method,len,repNo,time,rho,mae,rmse,rho_coef,mae_coef,rmse_coef
LMD,200,57,15.433000000000902,0.979903417322622,0.03418613378069593,0.04406693480078206,0.451490560165727,0.07485552850692773,0.08833802848535185
LMD,200,57,15.433000000000902,0.979903417322622,0.03418613378069593,0.04406693480078206,0.7444400927768631,0.04395784127276418,0.054269193603905905
MVD,200,57,25.5,0.9645581777346394,0.03724367833136779,0.058493116723136514,0.9489004552681309,0.6462280276958648,0.7543512119356781
MVD,200,57,25.5,0.9645581777346394,0.03724367833136779,0.058493116723136514,-0.29921069325919547,0.1318191600016023,0.26576288273393944
MVD,200,57,25.5,0.9645581777346394,0.03724367833136779,0.058493116723136514,0.4088279783652955,0.057419743011858704,0.08299053667601666
MVD,200,57,25.5,0.9645581777346394,0.03724367833136779,0.058493116723136514,0.1764898798250556,0.0937294187773106,0.15920347483726105
MVD,200,57,25.5,0.9645581777346394,0.03724367833136779,0.058493116723136514,0.14485641628285284,0.1126653725505788,0.24508553243836187
LMD,250,57,22.38800000000083,0.9813212701680019,0.032082335537591176,0.04241557872716279,0.9781129400423919,0.492230771530098,0.6253200000374748
LMD,250,57,22.38800000000083,0.9813212701680019,0.032082335537591176,0.04241557872716279,-0.26787038184351003,0.09052482970386787,0.1205005815093808
LMD,250,57,22.38800000000083,0.9813212701680019,0.032082335537591176,0.04241557872716279,-0.2932932264615327,0.0369264558847057,0.05006352251469221
LMD,250,57,22.38800000000083,0.9813212701680019,0.032082335537591176,0.04241557872716279,-0.4693879603955673,0.06840418971645175,0.08169808382786974
LMD,250,57,22.38800000000083,0.9813212701680019,0.032082335537591176,0.04241557872716279,-0.1999346453574968,0.06975312743944091,0.10267996019284972
MVD,250,57,38.490999999999985,0.9739632249908117,0.033964877140730945,0.05006931291435103,0.9455202903678854,0.6290394914944187,0.7529609627177609
MVD,250,57,38.490999999999985,0.9739632249908117,0.033964877140730945,0.05006931291435103,-0.2933529546536811,0.13685654379995113,0.22431621366215299
MVD,250,57,38.490999999999985,0.9739632249908117,0.033964877140730945,0.05006931291435103,-0.15776225841753275,0.07491288566147408,0.10140100687819051
MVD,250,57,38.490999999999985,0.9739632249908117,0.033964877140730945,0.05006931291435103,-0.3403260198489665,0.10852418758495977,0.16146755100398036
MVD,250,57,38.490999999999985,0.9739632249908117,0.033964877140730945,0.05006931291435103,-0.024142577513243547,0.13550537763451828,0.24811978854700117
LMD,50,58,1.7999999999992724,0.9855902625811757,0.029118582350314393,0.03766153456370152,0.8422350084226604,1.6009166617380148,1.9369909525428703
LMD,50,58,1.7999999999992724,0.9855902625811757,0.029118582350314393,0.03766153456370152,-0.3371621251096981,0.07895361437531102,0.10278461614556639
LMD,50,58,1.7999999999992724,0.9855902625811757,0.029118582350314393,0.03766153456370152,-0.28018044770289435,0.08549345739316706,0.09305630385978314
LMD,50,58,1.7999999999992724,0.9855902625811757,0.029118582350314393,0.03766153456370152,0.855952568754261,0.23270582424621405,0.2557934615955746
LMD,50,58,1.7999999999992724,0.9855902625811757,0.029118582350314393,0.03766153456370152,0.1308770466126571,0.1732470058007766,0.18759889752253137
MVD,50,58,4.537000000000262,0.9815596776905708,0.033351522367498686,0.04288730643146353,0.9681645332962212,0.7394947917768624,0.8486022985845239
MVD,50,58,4.537000000000262,0.9815596776905708,0.033351522367498686,0.04288730643146353,-0.04393649052445072,0.08763501645578159,0.11222229468743843
MVD,50,58,4.537000000000262,0.9815596776905708,0.033351522367498686,0.04288730643146353,0.5369233000241735,0.06554839406488723,0.08295894246773935
MVD,50,58,4.537000000000262,0.9815596776905708,0.033351522367498686,0.04288730643146353,0.7339056154142035,0.2582132926052884,0.3209664047838595
MVD,50,58,4.537000000000262,0.9815596776905708,0.033351522367498686,0.04288730643146353,-0.20085707237365194,0.15004366978662512,0.20663349933902922
LMD,100,58,5.218999999999141,0.9776801652616941,0.035369146138889584,0.047394420909892335,0.987634249187824,0.46049787276174997,0.559643299746392
LMD,100,58,5.218999999999141,0.9776801652616941,0.035369146138889584,0.047394420909892335,-0.5489706881653904,0.08733362606492158,0.10959363691991215
LMD,100,58,5.218999999999141,0.9776801652616941,0.035369146138889584,0.047394420909892335,0.9195247962296442,0.0941931704300481,0.11619522854585176
LMD,100,58,5.218999999999141,0.9776801652616941,0.035369146138889584,0.047394420909892335,0.5204808464888199,0.10165878808766905,0.11775153193707576
LMD,100,58,5.218999999999141,0.9776801652616941,0.035369146138889584,0.047394420909892335,-0.5503417669220972,0.06177476633638035,0.08403922674132407
MVD,100,58,8.80999999999949,0.9639171778050126,0.04402148900417552,0.06035222874194028,0.934303066146789,0.625761785488559,0.7423505766041464
MVD,100,58,8.80999999999949,0.9639171778050126,0.04402148900417552,0.06035222874194028,-0.18862030761531223,0.21295583190737194,0.36983717956515444
MVD,100,58,8.80999999999949,0.9639171778050126,0.04402148900417552,0.06035222874194028,0.632349577299167,0.1386557542692779,0.17602811418501246
MVD,100,58,8.80999999999949,0.9639171778050126,0.04402148900417552,0.06035222874194028,0.04947472153255799,0.1787159874415288,0.32487298569500306
MVD,100,58,8.80999999999949,0.9639171778050126,0.04402148900417552,0.06035222874194028,-0.1949893301372589,0.24503889698877557,0.5108529601116287
LMD,150,58,9.765999999999622,0.9794003373201352,0.03341851630166343,0.0447577164985281,0.9774097121849943,0.6040982401880985,0.7415503335597464
LMD,150,58,9.765999999999622,0.9794003373201352,0.03341851630166343,0.0447577164985281,-0.5667041367129171,0.07974860582319666,0.10157912683817398
LMD,150,58,9.765999999999622,0.9794003373201352,0.03341851630166343,0.0447577164985281,0.5370408103200469,0.03774562746844133,0.04974578697735253
LMD,150,58,9.765999999999622,0.9794003373201352,0.03341851630166343,0.0447577164985281,0.7225362137077642,0.07841617722176854,0.09192803524911501
LMD,150,58,9.765999999999622,0.9794003373201352,0.03341851630166343,0.0447577164985281,-0.7117910464313201,0.11968572707480608,0.15899705651050283
MVD,150,58,15.73699999999917,0.9612917730939043,0.03852436534965688,0.06148379408346538,0.9440974862049095,0.7246923175604717,0.8611915004270965
MVD,150,58,15.73699999999917,0.9612917730939043,0.03852436534965688,0.06148379408346538,-0.10780345142381022,0.12862052584759165,0.36630630150979304
MVD,150,58,15.73699999999917,0.9612917730939043,0.03852436534965688,0.06148379408346538,0.3203707720781468,0.06703919059219653,0.08523034636408047
MVD,150,58,15.73699999999917,0.9612917730939043,0.03852436534965688,0.06148379408346538,0.37666349780320574,0.16007517926339793,0.2743250032546305
MVD,150,58,15.73699999999917,0.9612917730939043,0.03852436534965688,0.06148379408346538,-0.2603027434708517,0.20908539255186112,0.3840758483000592
LMD,200,58,15.481999999999971,0.9830504045557167,0.031707554118571235,0.041004556747390265,0.9686381916089731,0.49725144853121395,0.6629248209890989
LMD,200,58,15.481999999999971,0.9830504045557167,0.031707554118571235,0.041004556747390265,-0.36850127628760393,0.09143584943175564,0.10835377007217965
LMD,200,58,15.481999999999971,0.9830504045557167,0.031707554118571235,0.041004556747390265,0.5513590853023964,0.03157517422483698,0.04677964811050298
LMD,200,58,15.481999999999971,0.9830504045557167,0.031707554118571235,0.041004556747390265,0.49679818244946505,0.04040055461423082,0.054148694891539305
LMD,200,58,15.481999999999971,0.9830504045557167,0.031707554118571235,0.041004556747390265,-0.726067163011058,0.1242735854231443,0.1586231067751046
MVD,200,58,25.511999999998807,0.9773492086817218,0.03619131607429373,0.04761465877573869,0.9539369718384197,0.620666722964502,0.7436677795214757
MVD,200,58,25.511999999998807,0.9773492086817218,0.03619131607429373,0.04761465877573869,-0.3284566278097721,0.14936400848068535,0.30266356241789544
MVD,200,58,25.511999999998807,0.9773492086817218,0.03619131607429373,0.04761465877573869,0.2720439442688226,0.07065735124769812,0.09790955450948129
MVD,200,58,25.511999999998807,0.9773492086817218,0.03619131607429373,0.04761465877573869,-0.09298183873685717,0.10846166662888673,0.1846971803651772
MVD,200,58,25.511999999998807,0.9773492086817218,0.03619131607429373,0.04761465877573869,-0.2336458685727531,0.1535907261193107,0.2761859885150812
LMD,250,58,21.963999999999942,0.98224331233745,0.031481794835788765,0.041370456179465734,0.9783077698879299,0.4039843556836654,0.5136220992166047
LMD,250,58,21.963999999999942,0.98224331233745,0.031481794835788765,0.041370456179465734,0.2131038131575972,0.05809525900921665,0.076809416110436
LMD,250,58,21.963999999999942,0.98224331233745,0.031481794835788765,0.041370456179465734,0.8890410932750482,0.0674577739246203,0.08762727299169139
LMD,250,58,21.963999999999942,0.98224331233745,0.031481794835788765,0.041370456179465734,0.5065200525023129,0.07067274581937745,0.07969485102843911
LMD,250,58,21.963999999999942,0.98224331233745,0.031481794835788765,0.041370456179465734,0.4472202360474424,0.06663679889568051,0.07988667612262104
MVD,250,58,38.222999999999956,0.9700959042997926,0.037243090756065966,0.05376387391128574,0.9484610291721787,0.6168672561297366,0.7262994127613625
MVD,250,58,38.222999999999956,0.9700959042997926,0.037243090756065966,0.05376387391128574,-0.2728621144922314,0.11003217054888208,0.19330269721344795
MVD,250,58,38.222999999999956,0.9700959042997926,0.037243090756065966,0.05376387391128574,0.6761069813025969,0.06154619188905069,0.08705229689538066
MVD,250,58,38.222999999999956,0.9700959042997926,0.037243090756065966,0.05376387391128574,0.1208911590325269,0.09592145549996003,0.16300914491467658
MVD,250,58,38.222999999999956,0.9700959042997926,0.037243090756065966,0.05376387391128574,0.0753049866072441,0.14173145023888037,0.30334063882107304
LMD,50,59,1.7860000000000582,0.9849261428597611,0.030012435593155473,0.037917568428324354,0.9870438733128017,0.5896602705349219,0.6991680485186946
LMD,50,59,1.7860000000000582,0.9849261428597611,0.030012435593155473,0.037917568428324354,0.37913330334157946,0.05567824557692616,0.06936964305927004
LMD,50,59,1.7860000000000582,0.9849261428597611,0.030012435593155473,0.037917568428324354,-0.3577078821047698,0.055597085809982544,0.07038219492637815
LMD,50,59,1.7860000000000582,0.9849261428597611,0.030012435593155473,0.037917568428324354,-0.8243492418241531,0.29847195892872014,0.33517405797036537
LMD,50,59,1.7860000000000582,0.9849261428597611,0.030012435593155473,0.037917568428324354,0.5801485253639052,0.07314990235247974,0.10195823712821774
MVD,50,59,4.496000000001004,0.9850414358275942,0.03047044007839157,0.0381332040010122,0.9691163561060651,0.7303507679324337,0.82996862273869
MVD,50,59,4.496000000001004,0.9850414358275942,0.03047044007839157,0.0381332040010122,0.23989765979315733,0.06309590082193021,0.08162350833204336
MVD,50,59,4.496000000001004,0.9850414358275942,0.03047044007839157,0.0381332040010122,-0.18727783557433256,0.05020231990412094,0.06578614382464786
MVD,50,59,4.496000000001004,0.9850414358275942,0.03047044007839157,0.0381332040010122,-0.9140365929613347,0.2285513083041183,0.2713688333595075
MVD,50,59,4.496000000001004,0.9850414358275942,0.03047044007839157,0.0381332040010122,0.8537931612697678,0.10717532234794848,0.1397939221443361
LMD,100,59,5.024999999999636,0.9838640184088159,0.031072561809504844,0.039911563362234385,0.9506402071177454,0.4898489777228703,0.6105354894128968
LMD,100,59,5.024999999999636,0.9838640184088159,0.031072561809504844,0.039911563362234385,-0.34506774475469504,0.10574470716045037,0.14345306708205216
LMD,100,59,5.024999999999636,0.9838640184088159,0.031072561809504844,0.039911563362234385,0.40993033179323307,0.09428421625453406,0.11831086541637234
LMD,100,59,5.024999999999636,0.9838640184088159,0.031072561809504844,0.039911563362234385,-0.13246125335720196,0.11466222263070718,0.15587706757360795
LMD,100,59,5.024999999999636,0.9838640184088159,0.031072561809504844,0.039911563362234385,0.44675732615134117,0.14357296994104185,0.1920476953458125
MVD,100,59,8.876000000000204,0.9677315390343237,0.04068652775001231,0.056944518523906876,0.9327232252836408,0.6338299931713999,0.762078712412431
MVD,100,59,8.876000000000204,0.9677315390343237,0.04068652775001231,0.056944518523906876,-0.2942576789121097,0.21829003551219667,0.40316798705836376
MVD,100,59,8.876000000000204,0.9677315390343237,0.04068652775001231,0.056944518523906876,0.12387295122419932,0.11440473414144604,0.14752537622106165
MVD,100,59,8.876000000000204,0.9677315390343237,0.04068652775001231,0.056944518523906876,-0.24564990472072243,0.21249816379325343,0.31467469276241533
MVD,100,59,8.876000000000204,0.9677315390343237,0.04068652775001231,0.056944518523906876,0.17397252080597042,0.31763527935318153,0.568699368707318
LMD,150,59,9.769999999998618,0.9757976593713872,0.03759494577921359,0.04929666678005047,0.9767725685878804,0.5954999071754825,0.7321768587477882
LMD,150,59,9.769999999998618,0.9757976593713872,0.03759494577921359,0.04929666678005047,-0.7278881112134852,0.1915760465976682,0.24487856006163758
LMD,150,59,9.769999999998618,0.9757976593713872,0.03759494577921359,0.04929666678005047,0.7828812914081763,0.09769199630679196,0.12481073712031733
LMD,150,59,9.769999999998618,0.9757976593713872,0.03759494577921359,0.04929666678005047,-0.23541813548144644,0.08996541751525834,0.14876151673768875
LMD,150,59,9.769999999998618,0.9757976593713872,0.03759494577921359,0.04929666678005047,0.1379744961060704,0.07289860785909848,0.15166122735153592
MVD,150,59,16.176000000001295,0.9578178182275209,0.042323615698239565,0.06500414060957746,0.9379648835007149,0.739701271172266,0.8687026060201262
MVD,150,59,16.176000000001295,0.9578178182275209,0.042323615698239565,0.06500414060957746,-0.6073066494693861,0.19695508378962742,0.29134976520016176
MVD,150,59,16.176000000001295,0.9578178182275209,0.042323615698239565,0.06500414060957746,0.5679211765934723,0.08801316991821202,0.1143187612931942
MVD,150,59,16.176000000001295,0.9578178182275209,0.042323615698239565,0.06500414060957746,-0.24814055039008018,0.12283767925144577,0.19626241345277512
MVD,150,59,16.176000000001295,0.9578178182275209,0.042323615698239565,0.06500414060957746,-0.026964591363286893,0.10116014340997835,0.2520618590737997
LMD,200,59,15.71600000000035,0.9794788178944366,0.03344779280498944,0.04433186023599929,0.9594181716290167,0.5362799071339619,0.6977998120092778
LMD,200,59,15.71600000000035,0.9794788178944366,0.03344779280498944,0.04433186023599929,-0.7295536350473402,0.13108550362026997,0.17305202694263794
LMD,200,59,15.71600000000035,0.9794788178944366,0.03344779280498944,0.04433186023599929,0.1676199145153152,0.0848330515496107,0.11937085951382584
LMD,200,59,15.71600000000035,0.9794788178944366,0.03344779280498944,0.04433186023599929,0.5105012927949069,0.08293202034450761,0.11103625983934823
LMD,200,59,15.71600000000035,0.9794788178944366,0.03344779280498944,0.04433186023599929,-0.47345403228465527,0.0967359815276441,0.13151201785777988
MVD,200,59,25.721999999999753,0.9745927022725781,0.03817294610191461,0.04958220985471655,0.9339949424292467,0.7001478988863862,0.8446821269968804
MVD,200,59,25.721999999999753,0.9745927022725781,0.03817294610191461,0.04958220985471655,-0.6039989317726658,0.22275385500083628,0.3520715599255286
MVD,200,59,25.721999999999753,0.9745927022725781,0.03817294610191461,0.04958220985471655,-0.17121763899367295,0.08725323221607621,0.12035220793901828
MVD,200,59,25.721999999999753,0.9745927022725781,0.03817294610191461,0.04958220985471655,0.2216122291811053,0.12473860111655347,0.18355419646338259
MVD,200,59,25.721999999999753,0.9745927022725781,0.03817294610191461,0.04958220985471655,-0.10317797512360201,0.14362239980928435,0.34718607667143914
LMD,250,59,22.781999999999243,0.9816501815333726,0.03253631741613627,0.04220370579465828,0.9713761724058906,0.5761134592824972,0.7255119594162592
LMD,250,59,22.781999999999243,0.9816501815333726,0.03253631741613627,0.04220370579465828,-0.5865404506002189,0.18292585715561585,0.25102087649661525
LMD,250,59,22.781999999999243,0.9816501815333726,0.03253631741613627,0.04220370579465828,0.4795822324608287,0.05921525149558812,0.07328663778803259
LMD,250,59,22.781999999999243,0.9816501815333726,0.03253631741613627,0.04220370579465828,0.13580354231885688,0.08986729964203957,0.10964334014706609
LMD,250,59,22.781999999999243,0.9816501815333726,0.03253631741613627,0.04220370579465828,-0.4746005196042612,0.12945393470069846,0.19383380544307852
MVD,250,59,38.564000000000306,0.970578976011934,0.03675209850796614,0.05334970292235376,0.9476971821793232,0.7517272709991769,0.8750465855114905
MVD,250,59,38.564000000000306,0.970578976011934,0.03675209850796614,0.05334970292235376,-0.6591180548189921,0.21577234507550352,0.27962474495904316
MVD,250,59,38.564000000000306,0.970578976011934,0.03675209850796614,0.05334970292235376,0.37082524215431023,0.0407075926610487,0.05631239883540619
MVD,250,59,38.564000000000306,0.970578976011934,0.03675209850796614,0.05334970292235376,0.2274381176227916,0.07193535853265694,0.11167283948878201
MVD,250,59,38.564000000000306,0.970578976011934,0.03675209850796614,0.05334970292235376,-0.6456072295025791,0.15139316322526003,0.20338825653900627
LMD,50,60,1.7990000000008877,0.9825752340838391,0.0329084908117751,0.04120215052931491,0.9571934507073264,0.7161300215902131,0.8794622299036043
LMD,50,60,1.7990000000008877,0.9825752340838391,0.0329084908117751,0.04120215052931491,-0.728481701948172,0.11623550070434248,0.15532342647409755
LMD,50,60,1.7990000000008877,0.9825752340838391,0.0329084908117751,0.04120215052931491,0.3436621781404156,0.06854036237972182,0.08844060914571762
LMD,50,60,1.7990000000008877,0.9825752340838391,0.0329084908117751,0.04120215052931491,0.3536946007818273,0.1895208475452402,0.27362633320216456
LMD,50,60,1.7990000000008877,0.9825752340838391,0.0329084908117751,0.04120215052931491,0.6489955896935317,0.171030222515898,0.20110542914047555
MVD,50,60,4.5349999999998545,0.9831137839688661,0.03474216041066346,0.040960792062390235,0.9489868677334721,0.7642790733998955,0.9105086970337796
MVD,50,60,4.5349999999998545,0.9831137839688661,0.03474216041066346,0.040960792062390235,-0.7803152020083984,0.11647204095011669,0.14907200476561475
MVD,50,60,4.5349999999998545,0.9831137839688661,0.03474216041066346,0.040960792062390235,0.3636102380639485,0.08915616986287866,0.11412463415376285
MVD,50,60,4.5349999999998545,0.9831137839688661,0.03474216041066346,0.040960792062390235,0.48847737160868776,0.16718889221713104,0.25088832949527967
MVD,50,60,4.5349999999998545,0.9831137839688661,0.03474216041066346,0.040960792062390235,0.4652008378252285,0.14956343835045482,0.20469364211811006
LMD,100,60,5.102000000000771,0.9771133716910748,0.03535296265859068,0.046914735953445835,0.9760973270537165,0.5052949118574496,0.6463587929031465
LMD,100,60,5.102000000000771,0.9771133716910748,0.03535296265859068,0.046914735953445835,-0.3266887932596459,0.07590297616123315,0.08488503069872008
LMD,100,60,5.102000000000771,0.9771133716910748,0.03535296265859068,0.046914735953445835,0.5818027795686196,0.06199770615332161,0.0837991616585086
LMD,100,60,5.102000000000771,0.9771133716910748,0.03535296265859068,0.046914735953445835,-0.4309611414047689,0.061304350401295817,0.08111190442267004
LMD,100,60,5.102000000000771,0.9771133716910748,0.03535296265859068,0.046914735953445835,-0.246874161387856,0.05487383516247781,0.07128704360156576
MVD,100,60,8.631999999999607,0.9640177315159101,0.04207761104730037,0.059102319208467924,0.941257622292495,0.6861474171340287,0.8150766199669727
MVD,100,60,8.631999999999607,0.9640177315159101,0.04207761104730037,0.059102319208467924,-0.2793811337867315,0.16876976860192935,0.2768181202590005
MVD,100,60,8.631999999999607,0.9640177315159101,0.04207761104730037,0.059102319208467924,0.43078200898243013,0.12553421622856237,0.17697308556455307
MVD,100,60,8.631999999999607,0.9640177315159101,0.04207761104730037,0.059102319208467924,-0.1535533828642254,0.14401813090110552,0.2220645123437989
MVD,100,60,8.631999999999607,0.9640177315159101,0.04207761104730037,0.059102319208467924,-0.03245647728284308,0.190455021784146,0.4304954448470575
LMD,150,60,9.671000000000276,0.9718136795956623,0.040134903847676595,0.052565278785591904,0.9647897208949568,0.6941195150052457,0.8581149182666229
LMD,150,60,9.671000000000276,0.9718136795956623,0.040134903847676595,0.052565278785591904,-0.3115698283576672,0.057334581188598965,0.07954217530701506
LMD,150,60,9.671000000000276,0.9718136795956623,0.040134903847676595,0.052565278785591904,0.6667682959129223,0.04864175674885462,0.06558549391105971
LMD,150,60,9.671000000000276,0.9718136795956623,0.040134903847676595,0.052565278785591904,0.19051923220124797,0.05004261885100205,0.07065099007289642
LMD,150,60,9.671000000000276,0.9718136795956623,0.040134903847676595,0.052565278785591904,-0.1165854495165777,0.08194275061906346,0.10266991549345861
MVD,150,60,15.863999999999578,0.96020401919732,0.04493648760052075,0.06262990244922595,0.8992836235359496,0.8613994606888085,1.035407048263318
MVD,150,60,15.863999999999578,0.96020401919732,0.04493648760052075,0.06262990244922595,-0.42157321294983374,0.13602914585175455,0.20489314679144705
MVD,150,60,15.863999999999578,0.96020401919732,0.04493648760052075,0.06262990244922595,0.44880712986439786,0.07438852840222862,0.10631171220278142
MVD,150,60,15.863999999999578,0.96020401919732,0.04493648760052075,0.06262990244922595,0.10615308427881151,0.14091836773569263,0.25052641360490674
MVD,150,60,15.863999999999578,0.96020401919732,0.04493648760052075,0.06262990244922595,0.07375137011189377,0.16246188645643247,0.32534552056995286
LMD,200,60,15.358000000000175,0.9780755746423478,0.0344060848261336,0.046627744433450836,0.9589583236473141,0.5403072476973488,0.6864316881880917
LMD,200,60,15.358000000000175,0.9780755746423478,0.0344060848261336,0.046627744433450836,-0.667375267765718,0.13936380471252943,0.20431499796151573
LMD,200,60,15.358000000000175,0.9780755746423478,0.0344060848261336,0.046627744433450836,0.865121919149532,0.07558086216518956,0.09738818024976838
LMD,200,60,15.358000000000175,0.9780755746423478,0.0344060848261336,0.046627744433450836,0.7115102531616653,0.13102048336485494,0.158289112166615
LMD,200,60,15.358000000000175,0.9780755746423478,0.0344060848261336,0.046627744433450836,0.08387692767989363,0.06767254966949206,0.08758170894396396
MVD,200,60,25.649999999999636,0.9697829061012967,0.04289784765799614,0.05558326907264438,0.8308399635989677,0.7328032692328406,1.0034838224245706
MVD,200,60,25.649999999999636,0.9697829061012967,0.04289784765799614,0.05558326907264438,-0.2613908778490474,0.27412126641911655,0.4834387235515205
MVD,200,60,25.649999999999636,0.9697829061012967,0.04289784765799614,0.05558326907264438,0.28841722039457673,0.11702095351641115,0.18431851619718834
MVD,200,60,25.649999999999636,0.9697829061012967,0.04289784765799614,0.05558326907264438,0.17572957563956917,0.32038722403787123,0.4443298159067124
MVD,200,60,25.649999999999636,0.9697829061012967,0.04289784765799614,0.05558326907264438,0.044395618276720075,0.2282159619474434,0.3074181439474988
LMD,250,60,22.277000000000044,0.9820895685533061,0.030025163951701992,0.040999834831242574,0.9630306546338766,0.49443241107853514,0.6595479121348523
LMD,250,60,22.277000000000044,0.9820895685533061,0.030025163951701992,0.040999834831242574,-0.7096781939231129,0.11846138905507436,0.14484845069440225
LMD,250,60,22.277000000000044,0.9820895685533061,0.030025163951701992,0.040999834831242574,0.32517701644932745,0.03930475569434332,0.057719722134747825
LMD,250,60,22.277000000000044,0.9820895685533061,0.030025163951701992,0.040999834831242574,0.1536279406347615,0.04243826203696379,0.05085173444175764
LMD,250,60,22.277000000000044,0.9820895685533061,0.030025163951701992,0.040999834831242574,-0.4991904873986425,0.06072922134836083,0.07493623167134097
MVD,250,60,38.31100000000151,0.9719777396446335,0.03544291613013522,0.051420573029766214,0.8630980496446957,0.7496095751654682,0.9794331853674211
MVD,250,60,38.31100000000151,0.9719777396446335,0.03544291613013522,0.051420573029766214,-0.2856004998828246,0.19422760952695334,0.30343606245162325
MVD,250,60,38.31100000000151,0.9719777396446335,0.03544291613013522,0.051420573029766214,0.12809725899390917,0.12462929334805113,0.17916630580761927
MVD,250,60,38.31100000000151,0.9719777396446335,0.03544291613013522,0.051420573029766214,0.07119046342826364,0.15106743959938088,0.21911620884991148
MVD,250,60,38.31100000000151,0.9719777396446335,0.03544291613013522,0.051420573029766214,-0.017118402106269717,0.21108249522089653,0.28755760444750145
LMD,50,61,1.9070000000010623,0.9840413372860451,0.033321293531581773,0.04127962999979604,0.9081576752222322,0.558330386907704,0.7700039073376564
LMD,50,61,1.9070000000010623,0.9840413372860451,0.033321293531581773,0.04127962999979604,-0.14261467317766316,0.5996284457707202,0.7837239929256974
LMD,50,61,1.9070000000010623,0.9840413372860451,0.033321293531581773,0.04127962999979604,0.3036144779282756,0.34609954903058643,0.5512297347645556
LMD,50,61,1.9070000000010623,0.9840413372860451,0.033321293531581773,0.04127962999979604,-0.35753646373481435,0.34535051539173994,0.3931521501486303
LMD,50,61,1.9070000000010623,0.9840413372860451,0.033321293531581773,0.04127962999979604,0.09598329004217511,0.30939315884164675,0.4432242654081496
MVD,50,61,4.5569999999988795,0.9823477124861457,0.032414243697655776,0.04155134609155108,0.9654869114816775,0.6259076724445648,0.709897828534659
MVD,50,61,4.5569999999988795,0.9823477124861457,0.032414243697655776,0.04155134609155108,0.2897568495977527,0.27708119537751535,0.3638983877735412
MVD,50,61,4.5569999999988795,0.9823477124861457,0.032414243697655776,0.04155134609155108,0.5675537082264845,0.08263251488912177,0.11841149553438098
MVD,50,61,4.5569999999988795,0.9823477124861457,0.032414243697655776,0.04155134609155108,-0.3767384997565155,0.2016284541302222,0.23691575168890983
MVD,50,61,4.5569999999988795,0.9823477124861457,0.032414243697655776,0.04155134609155108,0.4063032132821506,0.11197521084885732,0.1638780247250678
LMD,100,61,5.394000000000233,0.9747373291060435,0.03824858376805275,0.05076369830097048,0.9512916707596346,0.4781934913879789,0.6353973846378257
LMD,100,61,5.394000000000233,0.9747373291060435,0.03824858376805275,0.05076369830097048,0.28329391126246123,0.061976903238443785,0.08436506771511539
LMD,100,61,5.394000000000233,0.9747373291060435,0.03824858376805275,0.05076369830097048,0.5891104905674134,0.052129201675126476,0.06838140172423533
LMD,100,61,5.394000000000233,0.9747373291060435,0.03824858376805275,0.05076369830097048,0.28609303786008994,0.08556173420686104,0.10381708312374607
LMD,100,61,5.394000000000233,0.9747373291060435,0.03824858376805275,0.05076369830097048,0.6974626266107394,0.1457296479758331,0.18785446661752592
MVD,100,61,8.771999999999025,0.9615745283119717,0.044787187306282755,0.06338085660819118,0.9211071838774813,0.6982587573430419,0.8477675098232009
MVD,100,61,8.771999999999025,0.9615745283119717,0.044787187306282755,0.06338085660819118,0.14714531828948405,0.16183348372121187,0.2416805393848614
MVD,100,61,8.771999999999025,0.9615745283119717,0.044787187306282755,0.06338085660819118,0.4666965803860638,0.13186326786313876,0.17673251544269097
MVD,100,61,8.771999999999025,0.9615745283119717,0.044787187306282755,0.06338085660819118,-0.15958245835874163,0.20342291677231267,0.3192839789203913
MVD,100,61,8.771999999999025,0.9615745283119717,0.044787187306282755,0.06338085660819118,-0.033905911143702845,0.3459177681605936,0.7381021799973154
LMD,150,61,9.563999999998487,0.9797388494749826,0.03190072474737955,0.045062849350991904,0.9637153804440056,0.4661728263790863,0.5867421543258284
LMD,150,61,9.563999999998487,0.9797388494749826,0.03190072474737955,0.045062849350991904,-0.31746734899403944,0.09838166923244067,0.13395022474648316
LMD,150,61,9.563999999998487,0.9797388494749826,0.03190072474737955,0.045062849350991904,0.3469363446588514,0.1258614347654006,0.18543161788376405
LMD,150,61,9.563999999998487,0.9797388494749826,0.03190072474737955,0.045062849350991904,-0.24674440906965395,0.09733790114282691,0.12006763617664265
LMD,150,61,9.563999999998487,0.9797388494749826,0.03190072474737955,0.045062849350991904,-0.03453339593427379,0.10646583332963215,0.14979004012852656
MVD,150,61,15.572000000000116,0.9634055310903569,0.040591685429569445,0.060694402639588786,0.947605583905431,0.5941004463070544,0.7227246104429907
MVD,150,61,15.572000000000116,0.9634055310903569,0.040591685429569445,0.060694402639588786,-0.32162285829636406,0.1574708903521673,0.3183252518699596
MVD,150,61,15.572000000000116,0.9634055310903569,0.040591685429569445,0.060694402639588786,0.4632399550897744,0.10658078403750726,0.15443621592412796
MVD,150,61,15.572000000000116,0.9634055310903569,0.040591685429569445,0.060694402639588786,-0.4226351344473519,0.13420557362702354,0.2177326845082887
MVD,150,61,15.572000000000116,0.9634055310903569,0.040591685429569445,0.060694402639588786,-0.0241431873558169,0.15708514287314776,0.32936527499818097
LMD,200,61,15.070000000001528,0.9800685724609853,0.03252580376827081,0.04396140565620052,0.9740834334336447,0.474606468278882,0.6072421698181675
